tiempo,carga,extension_de_traccion,esfuerzo_de_traccion,deformacion,deformacion_media,desplazamiento_deformacion_uno,desplazamiento_deformacion_dos
93.00001,863.01975,7.75047,21.57549,0,0,1.65828,0
93.10001,862.71884,7.75828,21.56797,0,0,1.66019,0
93.20001,862.89281,7.76687,21.57232,0,0,1.66261,0
93.3,862.80582,7.77547,21.57015,0,0,1.66471,0
93.4,862.80582,7.78281,21.57015,0,0,1.66663,0
93.50001,862.70627,7.79187,21.56766,0,0,1.66906,0
93.60001,862.66557,7.8,21.56664,0,0,1.67103,0
93.70001,862.5879,7.80891,21.5647,0,0,1.67369,0
93.8,862.50799,7.81672,21.5627,0,0,1.67533,0
93.9,862.65849,7.82531,21.56646,0,0,1.67782,0
94.00001,862.56284,7.83344,21.56407,0,0,1.68012,0
94.10001,862.43749,7.8414,21.56094,0,0,1.68241,0
94.20001,862.51739,7.85,21.56293,0,0,1.68456,0
94.3,862.61462,7.85844,21.56536,0,0,1.68662,0
94.4,862.32545,7.8675,21.55814,0,0,1.6889,0
94.50001,862.04726,7.87484,21.55118,0,0,1.69087,0
94.60001,862.43907,7.8839,21.56098,0,0,1.69327,0
94.70001,862.3912,7.89172,21.55978,0,0,1.69559,0
94.8,862.46096,7.9,21.56152,0,0,1.69774,0
94.9,862.17262,7.90844,21.55432,0,0,1.70005,0
95.00001,862.38189,7.91656,21.55955,0,0,1.70204,0
95.10001,862.00023,7.92547,21.55,0,0,1.7044,0
95.20001,862.38105,7.93312,21.55953,0,0,1.70641,0
95.3,862.13816,7.94187,21.55345,0,0,1.70878,0
95.4,861.91874,7.95,21.54797,0,0,1.71085,0
95.50001,861.94379,7.95875,21.5486,0,0,1.71339,0
95.60001,862.02845,7.96672,21.55071,0,0,1.71529,0
95.70001,862.01904,7.97515,21.55048,0,0,1.71768,0
95.8,861.99865,7.98344,21.54997,0,0,1.71959,0
95.9,862.00964,7.9914,21.55024,0,0,1.72163,0
96.00001,861.74235,8.00031,21.54356,0,0,1.72435,0
96.10001,861.84973,8.00812,21.54624,0,0,1.72626,0
96.20001,861.96177,8.0175,21.54904,0,0,1.72894,0
96.3,861.69774,8.02515,21.54244,0,0,1.73064,0
96.4,861.70631,8.0339,21.54266,0,0,1.73315,0
96.50001,861.70482,8.04172,21.54262,0,0,1.73514,0
96.60001,861.68358,8.04969,21.54209,0,0,1.73727,0
96.70001,861.53084,8.05844,21.53827,0,0,1.73953,0
96.8,861.69066,8.06656,21.54227,0,0,1.7417,0
96.9,861.49871,8.07562,21.53747,0,0,1.74413,0
97.00001,861.26123,8.08312,21.53153,0,0,1.74597,0
97.10001,861.76274,8.09234,21.54407,0,0,1.74875,0
97.20001,861.50104,8.09984,21.53753,0,0,1.75045,0
97.3,861.57545,8.10844,21.53939,0,0,1.75297,0
97.4,861.41406,8.11656,21.53535,0,0,1.7552,0
97.50001,861.40698,8.12515,21.53518,0,0,1.75725,0
97.60001,861.18048,8.13375,21.52951,0,0,1.75969,0
97.70001,861.2385,8.14125,21.53096,0,0,1.76134,0
97.8,861.22127,8.15062,21.53053,0,0,1.76402,0
97.9,861.16251,8.15828,21.52906,0,0,1.7658,0
98.00001,861.21028,8.16719,21.53026,0,0,1.76836,0
98.10001,861.11622,8.17531,21.52791,0,0,1.77031,0
98.20001,861.26514,8.18375,21.53163,0,0,1.77261,0
98.3,861.21028,8.19187,21.53026,0,0,1.77489,0
98.4,861.32623,8.19969,21.53316,0,0,1.77691,0
98.50001,861.08493,8.20844,21.52712,0,0,1.77924,0
98.60001,861.03398,8.21656,21.52585,0,0,1.78114,0
98.70001,860.93368,8.22562,21.52334,0,0,1.78385,0
98.8,861.05196,8.23312,21.5263,0,0,1.78544,0
98.9,861.11939,8.24234,21.52798,0,0,1.78804,0
99.00001,860.8208,8.25,21.52052,0,0,1.79029,0
99.10001,860.99869,8.25797,21.52497,0,0,1.79225,0
99.20001,860.87491,8.26672,21.52187,0,0,1.79489,0
99.3,860.89922,8.27469,21.52248,0,0,1.79672,0
99.4,860.94076,8.28406,21.52352,0,0,1.79924,0
99.50001,860.44939,8.29125,21.51123,0,0,1.80098,0
99.60001,860.67738,8.30062,21.51694,0,0,1.80358,0
99.70001,860.64059,8.30844,21.51601,0,0,1.80563,0
99.8,860.74248,8.31656,21.51856,0,0,1.80799,0
99.9,860.53554,8.32516,21.51339,0,0,1.81014,0
100.00001,860.51282,8.33359,21.51282,0,0,1.81224,0
100.10001,860.53554,8.34219,21.51339,0,0,1.81475,0
100.20001,860.5293,8.34969,21.51323,0,0,1.81625,0
100.3,860.52772,8.3589,21.51319,0,0,1.81871,0
100.4,860.26601,8.36641,21.50665,0,0,1.82106,0
100.50001,860.51989,8.37547,21513,0,0,1.8235,0
100.60001,860.48776,8.38328,21.51219,0,0,1.82556,0
100.70001,860.5144,8.39187,21.51286,0,0,1.82789,0
100.8,860.29265,8.40047,21.50732,0,0,1.83006,0
100.9,860.14457,8.40781,21.50361,0,0,1.83185,0
101.00001,860.24171,8.41687,21.50604,0,0,1.83469,0
101.10001,860.26369,8425,21.50659,0,0,1.83665,0
101.20001,860.1265,8.4339,21.50316,0,0,1.83915,0
101.3,860.17512,8.44172,21.50438,0,0,1.84094,0
101.4,860.11635,8.45031,21.50291,0,0,1.84342,0
101.50001,860.14532,8.45844,21.50363,0,0,1.84566,0
101.60001,860.00031,8.4664,21.50001,0,0,1.84785,0
101.70001,859.94238,8475,21.49856,0,0,1.85001,0
101.8,860.18294,8.48359,21.50457,0,0,1.85224,0
101.9,859.98075,8.49265,21.49952,0,0,1.85457,0
102.00001,859.9204,8.49984,21.49801,0,0,1.8567,0
102.10001,859.8851,8.5089,21.49713,0,0,1.85886,0
102.20001,859.80995,8.51672,21.49525,0,0,1.86113,0
102.3,859.79896,8525,21.49497,0,0,1.86341,0
102.4,859.61008,8.53344,21.49025,0,0,1.86566,0
102.50001,859.61949,8.54156,21.49049,0,0,1.86756,0
102.60001,859.63281,8.55047,21.49082,0,0,1.87008,0
102.70001,859.53567,8.55812,21.48839,0,0,1.8719,0
102.8,859.6736,8.56687,21.49184,0,0,1.87453,0
102.9,859.60384,8575,21.4901,0,0,1.87666,0
103.00001,859.56622,8.58375,21.48915,0,0,1.87882,0
103.10001,859.45809,8.59172,21.48645,0,0,1.88115,0
103.20001,859.57246,8.60015,21.48931,0,0,1.88342,0
103.3,859.42904,8.60844,21.48573,0,0,1.88561,0
103.4,859.33264,8.6164,21.48332,0,0,1.88765,0
103.50001,859.40948,8.62531,21.48524,0,0,1.89021,0
103.60001,859.25274,8.63328,21.48132,0,0,1.89215,0
103.70001,859.46666,8.6425,21.48667,0,0,1.8946,0
103.8,859.20962,8.65016,21.48024,0,0,1.89674,0
103.9,859.1705,8.65875,21.47926,0,0,1.89908,0
104.00001,859.12654,8.66672,21.47816,0,0,1.90126,0
104.10001,859.22219,8.67469,21.48055,0,0,1.90327,0
104.20001,859.04505,8.68328,21.47613,0,0,1.90573,0
104.3,859.39923,8.69156,21.48498,0,0,1.90785,0
104.4,858.90014,8.70062,21.4725,0,0,1.91024,0
104.50001,858.86717,8.70812,21.47168,0,0,1.91217,0
104.60001,859.07718,8.71719,21.47693,0,0,1.91469,0
104.70001,859.09599,8.72484,21.4774,0,0,1.91682,0
104.8,858.95648,8.73344,21.47391,0,0,1.91945,0
104.9,858.76137,8.74156,21.46903,0,0,1.92135,0
105.00001,858.88365,8.75015,21.47209,0,0,1.92345,0
105.10001,858.87499,8.75875,21.47187,0,0,1.92571,0
105.20001,858.86717,8.76625,21.47168,0,0,1.9279,0
105.3,858.79667,8.77562,21.46992,0,0,1.93039,0
105.4,858.59681,8.78328,21.46492,0,0,1.93237,0
105.50001,858.67522,8.79219,21.46688,0,0,1.93472,0
105.60001,858.61245,8.80031,21.46531,0,0,1.93695,0
105.70001,858.48402,8.80859,21.4621,0,0,1.93924,0
105.8,858.75122,8.81687,21.46878,0,0,1.94154,0
105.9,858.51923,8.82469,21.46298,0,0,1.94338,0
106.00001,858.21124,8.83344,21.45528,0,0,1.94612,0
106.10001,858.56309,8.84156,21.46408,0,0,1.94816,0
106.20001,858.41976,8.85062,21.46049,0,0,1.95042,0
106.3,858.41892,8.85812,21.46047,0,0,1.9525,0
106.4,858.45813,8.86734,21.46145,0,0,1.95496,0
106.50001,858.33194,8875,21.4583,0,0,1.95724,0
106.60001,858.35466,8.88297,21.45887,0,0,1.95951,0
106.70001,858.12742,8.89187,21.45319,0,0,1.96173,0
106.8,858.28807,8.89984,21.4572,0,0,1.96375,0
106.9,858.16272,8.90906,21.45407,0,0,1.96614,0
107.00001,858.09762,8.91625,21.45244,0,0,1.96812,0
107.10001,857.91582,8.92562,21.4479,0,0,1.97065,0
107.20001,858.17361,8.93344,21.45434,0,0,1.97313,0
107.3,858.1196,8.94156,21.45299,0,0,1.97531,0
107.4,857.93938,8.95015,21.44848,0,0,1.97751,0
107.50001,857.88602,8.95859,21.44715,0,0,1.97978,0
107.60001,858.03885,8.96734,21.45097,0,0,1.98206,0
107.70001,857.73477,8.97469,21.44337,0,0,1.98418,0
107.8,857.75126,8.9839,21.44378,0,0,1.98644,0
107.9,857.70655,8.99156,21.44266,0,0,1.98886,0
108.00001,857.7873,9.00047,21.44468,0,0,1.9912,0
108.10001,857.78497,9.00828,21.44462,0,0,1.9931,0
108.20001,857.65328,9.01687,21.44133,0,0,1.99554,0
108.3,857.67601,9.02547,21.4419,0,0,1.99779,0
108.4,857.45659,9.03281,21.43641,0,0,1.99995,0
108.50001,857.49738,9.04203,21.43744,0,0,2.00249,0
108.60001,857.57179,9.05,21.43929,0,0,2.00463,0
108.70001,857.48406,9.0589,21.4371,0,0,2.00698,0
108.8,857.43386,9.06656,21.43585,0,0,2.00914,0
108.9,857.6517,9.07531,21.44129,0,0,2.01128,0
109.00001,857.13612,9.08344,21.4284,0,0,2.01355,0
109.10001,857.51461,9.09156,21.43786,0,0,2.0159,0
109.20001,857.25756,9.1,21.43144,0,0,2.01838,0
109.3,857.27088,9.10859,21.43177,0,0,2.01934,0
109.4,857.21686,9.1175,21.43042,0,0,2.02178,0
109.50001,856.92136,9.12484,21.42303,0,0,2.02389,0
109.60001,857.15409,9.13375,21.42885,0,0,2.02623,0
109.70001,857.04047,9.14172,21.42601,0,0,2.02861,0
109.8,857.1526,9.15,21.42882,0,0,2.03087,0
109.9,856.91903,9.15844,21.42298,0,0,2.03319,0
110.00001,857.01076,9.16656,21.42527,0,0,2.03525,0
110.10001,856.77793,9.17547,21.41945,0,0,2.03775,0
110.20001,856.84927,9.18328,21.42123,0,0,2.04001,0
110.3,856.78659,9.19187,21.41966,0,0,2.0423,0
110.4,856.5993,9.2,21.41498,0,0,2.04452,0
110.50001,856.80224,9.20875,21.42006,0,0,2.04672,0
110.60001,856.61495,9.21672,21.41537,0,0,2.04916,0
110.70001,856.62128,9.22515,21.41553,0,0,2.05127,0
110.8,856.48643,9.23344,21.41216,0,0,2.05335,0
110.9,856434,9.2414,21.41085,0,0,2.05548,0
111.00001,856.53821,9.25031,21.41346,0,0,2.05799,0
111.10001,856.41751,9.25812,21.41044,0,0,2.06041,0
111.20001,856.49034,9.2675,21.41226,0,0,2.06258,0
111.3,856.27018,9.27515,21.40675,0,0,2.06494,0
111.4,856.23646,9.28375,21.40591,0,0,2.06721,0
111.50001,856.40103,9.29172,21.41003,0,0,2.06957,0
111.60001,856.47469,9.29984,21.41187,0,0,2.07186,0
111.70001,856.3932,9.30844,21.40983,0,0,2.07395,0
111.8,856.1464,9.31656,21.40366,0,0,2.0764,0
111.9,856.21998,9.32547,21.4055,0,0,2.07853,0
112.00001,856.10561,9.33312,21.40264,0,0,2.0808,0
112.10001,856.14556,9.34219,21.40364,0,0,2.08308,0
112.20001,855.90733,9.34969,21.39768,0,0,2.08538,0
112.3,856.0406,9.35844,21.40101,0,0,2.08796,0
112.4,855.87362,9.36672,21.39684,0,0,2.0899,0
112.50001,855.91208,9.37515,21.3978,0,0,2.09215,0
112.60001,855.79529,9.38375,21.39488,0,0,2.09454,0
112.70001,855.82584,9.39125,21.39565,0,0,2.09642,0
112.8,855.88386,9.40062,21.3971,0,0,2.09891,0
112.90001,855.9254,9.40828,21.39813,0,0,2.1011,0
113.00001,855.84931,9.41719,21.39623,0,0,2.10343,0
113.10001,855.79604,9.42531,21.3949,0,0,2.10588,0
113.20001,855.8454,9.43375,21.39614,0,0,2.10799,0
113.3,855.53201,9.44187,21.3883,0,0,2.11026,0
113.40001,855.60177,9.44969,21.39004,0,0,2.1126,0
113.50001,855.31259,9.45844,21.38281,0,0,2.11504,0
113.60001,855.34938,9.46656,21.38373,0,0,2.11694,0
113.70001,855.51711,9.47562,21.38793,0,0,2.11948,0
113.8,855.31259,9.48312,21.38281,0,0,2.12149,0
113.90001,855.49513,9.49234,21.38738,0,0,2.12405,0
114.00001,855.51003,9.5,21.38775,0,0,2.12613,0
114.10001,855.33215,9.50797,21.3833,0,0,2.12845,0
114.20001,855.16991,9.51687,21.37925,0,0,2.1308,0
114.3,855.30002,9.52469,21.3825,0,0,2.1332,0
114.40001,855.11114,9.53406,21.37778,0,0,2.1354,0
114.50001,854.98653,9.5414,21.37466,0,0,2.13743,0
114.60001,855.08134,9.55062,21.37703,0,0,2.14003,0
114.70001,855.05629,9.55828,21.37641,0,0,2.14228,0
114.8,855.04223,9.56672,21.37605,0,0,2.14471,0
114.90001,854.91994,9.57515,21373,0,0,2.14692,0
115.00001,854.89331,9.58359,21.37233,0,0,2.14909,0
115.10001,854.92861,9.59234,21.37321,0,0,2.15153,0
115.20001,854.82281,9.59969,21.37057,0,0,2.15378,0
115.3,854.74364,9.6089,21.36859,0,0,2.15608,0
115.40001,854.46779,9.61656,21.36169,0,0,2.1582,0
115.50001,854.67855,9.62547,21.36696,0,0,2.16076,0
115.60001,854.45838,9.63328,21.36146,0,0,2.16277,0
115.70001,854.53363,9.64187,21.36334,0,0,2.16512,0
115.8,854.51398,9.65047,21.36285,0,0,2.16737,0
115.90001,854.54611,9.65781,21.36365,0,0,2.16943,0
116.00001,854.49833,9.66687,21.36246,0,0,2.17206,0
116.10001,854.4811,9675,21.36203,0,0,2.17413,0
116.20001,854.43724,9.6839,21.36093,0,0,2.17664,0
116.3,854.30872,9.69156,21.35772,0,0,2.17866,0
116.40001,854.24129,9.70031,21.35603,0,0,2181,0
116.50001,854.1245,9.70844,21.35311,0,0,2.18328,0
116.60001,854.11044,9.7164,21.35276,0,0,2.18556,0
116.70001,854.05875,9725,21.35147,0,0,2.18787,0
116.8,854.06341,9.73344,21.35159,0,0,2.19022,0
116.90001,854.03994,9.74265,21351,0,0,2.19259,0
117.00001,853.99998,9.74984,21.35,0,0,2.19463,0
117.10001,854.06182,9.7589,21.35155,0,0,2.19691,0
117.20001,853.82443,9.76672,21.34561,0,0,2.19933,0
117.3,853.72962,9775,21.34324,0,0,2.20155,0
117.40001,853.84166,9.78344,21.34604,0,0,2.20365,0
117.50001,853.63714,9.79156,21.34093,0,0,2.20612,0
117.60001,853.51644,9.80047,21.33791,0,0,2.20834,0
117.70001,853.52818,9.80812,21.33821,0,0,2.21062,0
117.8,853.45767,9.81687,21.33644,0,0,2.21295,0
117.90001,853.56738,9825,21.33918,0,0,2.21514,0
118.00001,853.63397,9.83375,21.34085,0,0,2.21749,0
118.10001,853.28529,9.84172,21.33213,0,0,2.21967,0
118.20001,853.63323,9.85015,21.34083,0,0,2.22216,0
118.3,853.24058,9.85844,21.33101,0,0,2.22428,0
118.40001,853.1834,9.86625,21.32958,0,0,2.22656,0
118.50001,853.43653,9.87531,21.33591,0,0,2.22892,0
118.60001,853.1834,9.88312,21.32958,0,0,2.23118,0
118.70001,853.44668,9.8925,21.33617,0,0,2.23366,0
118.8,853.13246,9.90015,21.32831,0,0,2.23564,0
118.90001,853.20687,9.90875,21.33017,0,0,2.23802,0
119.00001,853.00002,9.91687,21325,0,0,2.24043,0
119.10001,853.09409,9.92484,21.32735,0,0,2.24277,0
119.20001,853.0627,9.93328,21.32657,0,0,2.24496,0
119.3,852.95457,9.94156,21.32386,0,0,2.24716,0
119.40001,852.63485,9.95047,21.31587,0,0,2.24918,0
119.50001,852.56509,9.95812,21.31413,0,0,2.25169,0
119.60001,853.02666,9.96734,21.32567,0,0,2.25415,0
119.70001,852.68496,9.97484,21.31712,0,0,2.25627,0
119.8,852.94982,9.98344,21.32375,0,0,2.25867,0
119.90001,852.73432,9.99172,21.31836,0,0,2.26098,0
120.00001,852.72891,10,21.31822,0,0,2.26323,0
120.10001,852.38013,10.00875,21.3095,0,0,2.26537,0
120.20001,852.41618,10.01625,21.3104,0,0,2.26736,0
120.3,852.49534,10.02562,21.31238,0,0,2.27015,0
120.40001,852.40835,10.03328,21.31021,0,0,2.27228,0
120.50001,852.39895,10.04219,21.30997,0,0,2.27463,0
120.60001,852.34176,10.05031,21.30854,0,0,2.27689,0
120.70001,852.64733,10.05859,21.31618,0,0,2.27921,0
120.8,852.20067,10.06687,21.30502,0,0,2.28148,0
120.90001,852.20383,10.07469,21.3051,0,0,2.28386,0
121.00001,852.30488,10.08344,21.30762,0,0,2.28599,0
121.10001,852.17794,10.09156,21.30445,0,0,2.28842,0
121.20001,852.08239,10.10062,21.30206,0,0,2.29063,0
121.3,851.81277,10.10812,21.29532,0,0,2.29274,0
121.40001,852.0714,10.11734,21.30178,0,0,2.29524,0
121.50001,851.83084,10125,21.29577,0,0,2.29762,0
121.60001,851.92956,10.13312,21.29824,0,0,2.29985,0
121.70001,851.86688,10.14187,21.29667,0,0,2.30214,0
121.8,851.81827,10.14984,21.29546,0,0,2.3044,0
121.90001,851.79089,10.15906,21.29477,0,0,2.30655,0
122.00001,851.49538,10.16625,21.28738,0,0,2.30879,0
122.10001,851.83317,10.17562,21.29583,0,0,2.31118,0
122.20001,851.66153,10.18344,21.29154,0,0,2.31361,0
122.3,851.57296,10.19156,21.28932,0,0,2.31593,0
122.40001,851.54874,10.20016,21.28872,0,0,2.31826,0
122.50001,851.74693,10.20859,21.29367,0,0,2.32053,0
122.60001,851.71638,10.21734,21.29291,0,0,2.32295,0
122.70001,851.31992,10.22469,21283,0,0,2.32488,0
122.8,851.54949,10.23406,21.28874,0,0,2.32736,0
122.90001,851.29794,10.24156,21.28245,0,0,2.3296,0
123.00001,851.22818,10.25047,21.2807,0,0,2.33198,0
123.10001,851.19139,10.25828,21.27979,0,0,2.33416,0
123.20001,851.11381,10.26687,21.27785,0,0,2.33656,0
123.3,851.07926,10.27547,21.27698,0,0,2.33887,0
123.40001,850.97114,10.28281,21.27428,0,0,2.34119,0
123.50001,850.95232,10.29187,21.27381,0,0,2.34337,0
123.60001,850.93509,10.3,21.27338,0,0,2.34565,0
123.70001,850.91311,10.3089,21.27283,0,0,2.34802,0
123.8,850.76271,10.31656,21.26907,0,0,2.3502,0
123.90001,850.86925,10.32531,21.27173,0,0,2.3526,0
124.00001,850.72042,10.33344,21.26801,0,0,2.35497,0
124.10001,850.80424,10.3414,21.27011,0,0,2.35719,0
124.20001,850.58799,10.35,21.2647,0,0,2.35952,0
124.3,850.70161,10.35859,21.26754,0,0,2.36186,0
124.40001,850.40927,10.36765,21.26023,0,0,2.36412,0
124.50001,850.32778,10.37484,21.25819,0,0,2.36646,0
124.60001,850.48061,10.38375,21.26201,0,0,2.36857,0
124.70001,850.12633,10.39187,21.25316,0,0,2.37084,0
124.8,850.43823,10.4,21.26096,0,0,2.37339,0
124.90001,850.26352,10.40844,21.25659,0,0,2.37549,0
125.00001,850.2149,10.41656,21.25537,0,0,2.3778,0
125.10001,850.19609,10.42547,21.2549,0,0,2.38003,0
125.20001,850.28308,10.43312,21.25708,0,0,2.38226,0
125.3,850.18361,10.44187,21.25459,0,0,2.38454,0
125.40001,849.89676,10.45,21.24742,0,0,2.38704,0
125.50001,850.18044,10.45875,21.25451,0,0,2.38951,0
125.60001,850.0535,10.46672,21.25134,0,0,2.39139,0
125.70001,850.10836,10.47515,21.25271,0,0,2.3939,0
125.8,849.7824,10.48344,21.24456,0,0,2.39613,0
125.90001,849.76507,10.4914,21.24413,0,0,2.39853,0
126.00001,849.83874,10.50031,21.24597,0,0,2.40072,0
126.10001,849.93206,10.50812,21.2483,0,0,2.40317,0
126.20001,849.75334,10.5175,21.24383,0,0,2.40543,0
126.3,849.43753,10.52516,21.23594,0,0,2.40759,0
126.40001,849.72987,10.53375,21.24325,0,0,2.41009,0
126.50001,849.53941,10.54187,21.23849,0,0,2.41202,0
126.60001,849.48381,10.54969,21.23709,0,0,2.41446,0
126.70001,849.38193,10.55828,21.23455,0,0,2.41667,0
126.8,849.44926,10.56656,21.23623,0,0,2.41901,0
126.90001,849.34114,10.57562,21.23353,0,0,2.42116,0
127.00001,849.31375,10.58328,21.23284,0,0,2.42351,0
127.10001,849.26905,10.59234,21.23173,0,0,2.42556,0
127.20001,849.09275,10.59984,21.22732,0,0,2.42469,0
127.3,849.01042,10.60844,21.22526,0,0,2.42821,0
127.40001,849.09592,10.61656,21.2274,0,0,2.42921,0
127.50001,849.04497,10625,21.22612,0,0,2432,0
127.60001,848.74406,10.63375,21.2186,0,0,2.43437,0
127.70001,848.91012,10.64125,21.22275,0,0,2.43597,0
127.8,849.0026,10.65062,21.22507,0,0,2.43901,0
127.90001,848.91403,10.65828,21.22285,0,0,2.44115,0
128,848.91096,10.66719,21.22277,0,0,2.44326,0
128.10001,848.47445,10.67531,21.21186,0,0,2.4458,0
128.20002,848.79734,10.68359,21.21993,0,0,2.44808,0
128.3,848.52064,10.69187,21.21302,0,0,2.45022,0
128.40001,848.60763,10.69969,21.21519,0,0,2.45245,0
128.5,848.57633,10.70844,21.21441,0,0,2.45499,0
128.60001,848.59282,10.71656,21.21482,0,0,2.45699,0
128.70002,848.5348,10.72562,21.21337,0,0,2.45969,0
128.8,848.22131,10.73312,21.20553,0,0,2.46213,0
128.90001,848.50816,10.74234,21.2127,0,0,2.46425,0
129,848.38904,10.75,21.20973,0,0,2.46686,0
129.10001,848.33968,10.75797,21.20849,0,0,2.46899,0
129.20002,848.02229,10.76687,21.20056,0,0,2.47124,0
129.3,848.28166,10.77469,21.20704,0,0,2.47366,0
129.40001,848.1171,10.78406,21.20293,0,0,2.47575,0
129.5,847.83416,10.79125,21.19585,0,0,2.47801,0
129.60001,847.93605,10.80062,21.1984,0,0,2.48059,0
129.70002,847.91258,10.80844,21.19781,0,0,2.48265,0
129.8,848.01447,10.81656,21.20036,0,0,2.48514,0
129.90001,847.53716,10.82515,21.18843,0,0,2.48746,0
130,847.81302,10.83359,21.19533,0,0,2.48993,0
130.10001,847.52152,10.84219,21.18804,0,0,2.49215,0
130.20002,847.64222,10.84969,21.19106,0,0,2.49441,0
130.3,847.57013,10.8589,21.18925,0,0,2.49668,0
130.40001,847.51137,10.86656,21.18778,0,0,2.49887,0
130.5,847.72445,10.87547,21.19311,0,0,2.50152,0
130.60001,847.52236,10.88328,21.18806,0,0,2.50353,0
130.70002,847.45809,10.89187,21.18645,0,0,2.50617,0
130.8,847.35779,10.90047,21.18394,0,0,2.50849,0
130.90001,847.2614,10.90781,21.18154,0,0,2.51062,0
131,847.08193,10.91687,21.17705,0,0,2.51301,0
131.1,847.28329,10925,21.18208,0,0,2.51539,0
131.20002,846.79583,10.9339,21.1699,0,0,2.51763,0
131.3,846.85776,10.94156,21.17144,0,0,2.51993,0
131.40002,847.06703,10.95031,21.17668,0,0,2.52241,0
131.5,847.01376,10.95844,21.17534,0,0,2.52453,0
131.6,846.76063,10.9664,21.16902,0,0,2.52703,0
131.70002,846.83429,10975,21.17086,0,0,2.5293,0
131.8,846.84528,10.98344,21.17113,0,0,2.53156,0
131.90002,846.90405,10.99265,21.1726,0,0,2.53391,0
132,846.55611,10.99984,21.1639,0,0,2.53612,0
132.1,846.73706,11.0089,21.16843,0,0,2.53852,0
132.20002,846.39071,11.01672,21.15977,0,0,2.5408,0
132.3,846567,11025,21.16418,0,0,2.54324,0
132.40002,846.4315,11.03344,21.16079,0,0,2.5456,0
132.5,846.35308,11.04156,21.15883,0,0,2.54788,0
132.6,846.04984,11.05047,21.15125,0,0,2.55019,0
132.70002,846.19243,11.05812,21.15481,0,0,2.55267,0
132.8,846.11252,11.06687,21.15281,0,0,2.55477,0
132.90002,846.16113,11075,21.15403,0,0,2.5571,0
133,846.24263,11.08375,21.15606,0,0,2.55969,0
133.1,845.96053,11.09172,21.14901,0,0,2.56183,0
133.20002,845.84448,11.10015,21.14611,0,0,2.56409,0
133.3,845.73328,11.10844,21.14333,0,0,2.56616,0
133.40002,845.65328,11.11641,21.14133,0,0,2.56857,0
133.5,845.88993,11.12531,21.14725,0,0,2.57098,0
133.6,845.66269,11.13312,21.14157,0,0,2.5733,0
133.70002,845.77873,11.1425,21.14447,0,0,2.57572,0
133.8,845.56555,11.15015,21.13914,0,0,2.57765,0
133.90002,845.76542,11.15875,21.14413,0,0,2.58031,0
134,845.44253,11.16672,21.13606,0,0,2.58249,0
134.1,845.25049,11.17469,21.13126,0,0,2.58488,0
134.20002,845.53417,11.18344,21.13835,0,0,2.58681,0
134.3,845.48322,11.19156,21.13708,0,0,2.58958,0
134.40002,845.10557,11.20062,21.12764,0,0,2.59164,0
134.5,845.21137,11.20828,21.13028,0,0,2.59391,0
134.6,845.29202,11.21719,21.1323,0,0,2.59652,0
134.70002,845.10241,11.22484,21.12756,0,0,2.59854,0
134.8,845.08751,11.23344,21.12719,0,0,2.60099,0
134.90002,844.90255,11.24172,21.12256,0,0,2.60331,0
135,845.03498,11.25015,21.12587,0,0,2.60558,0
135.1,844.87749,11.25859,21.12194,0,0,2.60796,0
135.20002,844.81798,11.26625,21.12045,0,0,2.60993,0
135.3,844.78194,11.27562,21.11955,0,0,2.61238,0
135.40002,844.75521,11.28328,21.11888,0,0,2.61452,0
135.5,844.56876,11.29219,21.11422,0,0,2.61701,0
135.6,844.38929,11.30031,21.10973,0,0,2.61913,0
135.70002,844.75521,11.30859,21.11888,0,0,2.62172,0
135.8,844.34776,11.31687,21.10869,0,0,2.62378,0
135.90002,844.25369,11.32469,21.10634,0,0,2.62602,0
136,844.29365,11.33344,21.10734,0,0,2.62844,0
136.1,844.2929,11.34156,21.10732,0,0,2.63063,0
136.20002,844.43791,11.35062,21.11095,0,0,2.63311,0
136.3,844.19809,11.35812,21.10495,0,0,2.63539,0
136.40002,844.16755,11.36734,21.10419,0,0,2.63754,0
136.5,843.96536,11375,21.09913,0,0,2.63997,0
136.6,844.12051,11.38312,21.10301,0,0,2.64209,0
136.70002,843.73653,11.39187,21.09341,0,0,2.64445,0
136.8,844.00298,11.39969,21.10007,0,0,2.64665,0
136.90002,843.92382,11.40906,21.09809,0,0,2.64901,0
137,843.69415,11.41625,21.09235,0,0,2.65109,0
137.1,843.64405,11.42562,21.0911,0,0,2.65354,0
137.20002,843.6691,11.43328,21.09173,0,0,2.65586,0
137.3,843.52493,11.44156,21.08812,0,0,2.65804,0
137.40002,843.62291,11.45015,21.09057,0,0,2.66043,0
137.5,843.58919,11.45859,21.08973,0,0,2.66265,0
137.6,843.46617,11.46734,21.08665,0,0,2.66482,0
137.70002,843.28279,11.47469,21.08207,0,0,2.66681,0
137.8,843.38468,11.4839,21.08462,0,0,2.66928,0
137.90002,843.27264,11.49156,21.08182,0,0,2.67154,0
138,843.39874,11.50047,21.08497,0,0,2.67386,0
138.1,843.03906,11.50828,21.07598,0,0,2.67615,0
138.20002,843.13778,11.51687,21.07845,0,0,2.67864,0
138.3,842.96772,11.52547,21.07419,0,0,2.68097,0
138.40002,843.13862,11.53281,21.07847,0,0,2.68294,0
138.5,842.87524,11.54203,21.07188,0,0,2.68536,0
138.6,842.91603,11.55,21.0729,0,0,2.68748,0
